"","STATEFP20","PUMACE20","PUMA","GEOIDFQ20","NAMELSAD20","MTFCC20","FUNCSTAT20","ALAND20","AWATER20","INTPTLAT20","INTPTLON20","sample_size","proportion_on_assistance","only_senior","has_senior","one_senior","GEOID","senior_population","geometry","seniors_with_fswrouty","single_senior_with_fswrouty"
"1","19","02000","1902000","795P200US1902000","Woodbury & Plymouth Counties--Sioux City PUMA","G6120","S",4495506202,14970517,"+42.5683422","-096.1250991",420,0.465749565363859,188,238,90,1902000,28653,list(c(-96.356591, -96.35558, -96.35419, -96.35326, -96.352934, -96.352606, -96.352324, -96.351697, -96.351413, -96.35062, -96.350476, -96.350338, -96.3502, -96.350155, -96.350079, -96.349143, -96.345033, -96.337025, -96.336998, -96.336767, -96.336744, -96.336598, -96.33614, -96.335766, -96.335606, -96.335528, -96.335355, -96.335197, -96.335043, -96.334869, -96.334402, -96.334361, -96.334307, -96.334179, -96.334052, -96.333871, -96.333118, -96.332648, -96.332511, -96.332339, -96.331149, -96.330151, 
-96.578016, -96.578154, -96.578289, -96.578455, -96.578492, -96.578648, -96.578722, -96.578757, -96.578768, -96.578803, -96.578781, -96.578727, -96.578704, -96.578508, -96.578439, -96.578211, -96.577848, -96.577018, -96.576932, -96.576338, -96.576119, -96.575992, -96.575953, -96.575669, -96.57523, -96.575091, -96.574972, -96.574907, -96.57467, -96.574597, -96.57458, -96.574568, -96.574573, -96.574594, -96.574702, -96.574877, -96.574906, -96.57518, -96.575295, -96.575693, -96.575784, -96.576108, -96.576252, 
-96.576496, -96.576692, -96.577913, -96.578254, -96.578495, -96.578691, -96.578984, -96.579131, -96.580049, -96.580292, -96.580683, -96.581365, -96.582341, -96.582684, -96.583024, -96.583903, -96.584244, -96.584635, -96.584732, -96.584828, -96.585153, -96.5852, -96.585296, -96.585443, -96.585833, -96.585881, -96.585928, -96.586186, -96.586307, -96.586332, -96.586371, -96.586382, -96.58643, -96.586431, -96.586425, -96.586307, -96.58624, -96.586015, -96.585895, -96.585752, -96.585462, -96.585451, -96.585415, 
-96.585402, -96.585428, -96.585493, -96.58553, -96.58566, -96.58573, -96.58587, -96.586132, -96.586295, -96.586303, -96.586252, -96.586259, -96.586268, -96.586342, -96.586383, -96.586485, -96.586516, -96.586757, -96.586801, -96.586848, -96.587188, -96.587873, -96.58797, -96.588165, -96.588262, -96.588592, -96.588636, -96.588843, -96.589185, -96.589274, -96.589428, -96.589491, -96.589595, -96.589635, -96.589721, -96.589842, -96.590133, -96.590427, -96.590864, -96.59105, -96.591352, -96.591592, -96.591768, 
-96.591852, -96.591888, -96.592014, -96.59203, -96.592032, -96.592026, -96.591922, -96.59158, -96.591547, -96.591505, -96.591418, -96.591422, -96.59143, -96.591487, -96.591656, -96.591676, -96.591969, -96.592001, -96.592295, -96.592932, -96.593062, -96.593488, -96.593827, -96.594022, -96.594609, -96.595733, -96.59666, -96.596709, -96.597289, -96.597826, -96.598884, -96.598933, -96.599315, -96.599449, -96.599639, -96.599927, -96.599954, -96.599975, -96.600042, -96.600066, -96.600133, -96.60015, -96.600177, 
-96.600177, -96.600172, -96.60015, -96.600098, -96.600003, -96.599773, -96.599655, -96.599621, -96.599381, -96.599161, -96.599022, -96.598974, -96.598877, -96.598637, -96.598227, -96.598184, -96.597883, -96.597318, -96.596851, -96.596754, -96.596559, -96.596324, -96.59628, -96.596074, -96.595927, -96.595614, -96.595437, -96.595251, -96.595203, -96.595154, -96.594912, -96.594828, -96.594782, -96.594494, -96.594208, -96.594119, -96.594039, -96.593936, -96.593829, -96.593735, -96.593715, -96.593614, 
-96.593613, -96.593663, -96.593769, -96.593907, -96.594056, -96.594157, -96.594378, -96.594499, -96.594542, -96.594851, -96.594943, -96.595904, -96.596087, -96.596125, -96.5963, -96.596387, -96.596453, -96.596466, -96.596502, -96.596539, -96.596528, -96.596429, -96.596408, -96.596051, -96.596021, -96.595922, -96.595676, -96.595503, -96.594969, -96.594418, -96.594336, -96.594292, -96.594167, -96.593906, -96.59388, -96.593822, -96.593804, -96.593829, -96.593928, -96.593952, -96.593986, -96.594252, 
-96.594336, -96.59452, -96.594662, -96.595338, -96.59553, -96.59572, -96.595954, -96.596635, -96.597081, -96.597307, -96.597624, -96.597746, -96.597997, -96.598234, -96.598612, -96.599028, -96.599142, -96.599154, -96.59917, -96.599115, -96.599116, -96.599138, -96.599162, -96.599168, -96.599219, -96.599263, -96.599307, -96.599505, -96.59955, -96.599603, -96.599637, -96.599858, -96.599941, -96.599987, -96.600604, -96.600653, -96.600946, -96.600994, -96.601041, -96.60113, -96.601342, -96.601381, -96.601447, 
-96.601494, -96.601532, -96.601549, -96.601534, -96.601537, -96.601577, -96.601651, -96.601809, -96.60189, -96.601993, -96.602241, -96.602281, -96.602555, -96.6027, -96.602847, -96.603285, -96.603857, -96.603906, -96.604003, -96.604027, -96.604186, -96.604312, -96.604346, -96.604375, -96.604523, -96.604574, -96.604572, -96.60456, -96.60456, -96.604418, -96.60442, -96.604436, -96.604526, -96.60468, -96.604769, -96.604924, -96.605265, -96.605643, -96.605875, -96.605923, -96.606116, -96.60636, -96.606801, 
-96.607486, -96.607873, -96.608018, -96.608654, -96.608801, -96.609143, -96.609721, -96.610159, -96.610208, -96.610687, -96.610782, -96.610922, -96.611275, -96.61158, -96.611622, -96.611698, -96.611769, -96.611795, -96.612056, -96.612086, -96.612109, -96.612181, -96.612206, -96.612199, -96.612121, -96.612045, -96.61179, -96.611167, -96.611043, -96.610583, -96.610369, -96.61018, -96.609624, -96.60958, -96.609339, -96.609192, -96.609048, -96.608922, -96.608429, -96.60835, -96.608023, -96.607896, -96.60767, 
-96.607622, -96.60748, -96.607432, -96.606893, -96.606358, -96.605692, -96.605602, -96.605515, -96.605381, -96.605335, -96.605247, -96.605039, -96.604963, -96.604726, -96.604603, -96.604528, -96.604419, -96.604348, -96.604331, -96.604328, -96.604349, -96.604466, -96.604683, -96.6048, -96.604825, -96.604912, -96.604946, -96.605088, -96.605147, -96.605352, -96.605469, -96.605596, -96.606423, -96.60685, -96.60787, -96.608065, -96.608505, -96.60913, -96.609436, -96.609485, -96.609577, -96.609666, -96.609713, 
